location,osm_id,name,lat,lon,label,distance_m,lot_area_sqft,highway_type,lanes,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,res_ratio,com_ratio,median_income,assess_per_sqft,year_built,pedestrian_rank,pedestrian_category,dist_subway_m,shops_within_100m,population_density,shop_mix_entropy
lower_east_side,6582979194,Xi'an Famous Foods,40.7151273,-73.9973245,food_drink,1163.3,1250.0,residential,1.0,31.1,63.0,77.4,42.6,0.4998,0.5002,,362.16,1910.0,2,high,389.21,69,3885,1.4823144487081423
lower_east_side,5223098154,Yung Sun Seafood Restaurant,40.7134411,-73.9958191,food_drink,1163.3,1875.0,secondary,2.0,82.6,242.9,105.3,92.3,0.2083333333333333,0.7916666666666666,134583.0,363.12,1915.0,2,high,469.61,20,1203,1.5104621168193255
lower_east_side,5223098155,Cathy Bank,40.7134391,-73.9959114,services,1163.3,2025.0,secondary,2.0,89.9,240.6,106.7,91.7,0.1551126516464471,0.8448873483535528,134583.0,490.0,1910.0,2,high,477.29,20,1203,1.5152136937295215
lower_east_side,4470028590,Great NY Noodletown,40.7149725,-73.9970927,food_drink,1163.3,3462.0,primary,2.0,5.1,65.2,68.0,17.3,0.7683823529411765,0.2316176470588235,,224.2201039861352,1915.0,2,high,414.95,54,3885,1.4552108158337478
lower_east_side,6530593033,Downtown Yummy Restaurant,40.7134187,-73.9961407,food_drink,1163.3,3803.0,secondary,2.0,102.8,237.8,113.9,92.2,0.0,1.0,134583.0,773.8627399421509,1920.0,2,high,496.71,21,1203,1.5107601203597172
lower_east_side,7633814604,New Rosa’s Dry Clean & Laundry Inc,40.7130512,-73.9902108,services,1164.2,2115.0,residential,,27.0,200.5,97.0,55.1,0.9090081892629664,0.0909918107370336,25655.0,230.8510638297872,1901.0,2,high,35.57,22,10751,1.4373889223383396
lower_east_side,2826472420,,40.7147279,-73.9967075,retail,1164.7,3462.0,primary,2.0,37.2,86.4,73.9,7.8,0.7683823529411765,0.2316176470588235,,224.2201039861352,1915.0,2,high,456.73,28,3885,1.453916536000556
lower_east_side,2826472416,Confucius Plaza Medical Offices,40.7146868,-73.9967375,services,1164.7,3462.0,primary,2.0,38.6,90.9,69.7,8.1,0.7683823529411765,0.2316176470588235,,224.2201039861352,1915.0,2,high,458.54,29,3885,1.4555937718528535
lower_east_side,2826472423,Confucious Pharmacy,40.714758,-73.9965882,retail,1164.7,247567.0,primary,2.0,43.7,84.3,84.4,11.4,0.0,1.0,,111.7061239987559,1978.0,2,high,459.08,26,3885,1.4887680610580365
lower_east_side,5509625870,Bareburger,40.728289,-73.9982539,food_drink,1164.9,22276.0,residential,2.0,190.4,290.0,166.0,93.3,0.0,1.0,190408.0,319.17759023163944,1960.0,3,medium,344.23,20,4987,0.9019636334438002
lower_east_side,9105695788,Madison Les Hotel,40.7123546,-73.9926814,services,1165.3,2607.0,secondary,2.0,41.9,418.5,116.2,40.7,,,28607.0,1058.457997698504,2012.0,3,medium,212.57,0,8713,1.4685904476497371
lower_east_side,11897320440,The RealReal,40.7237053,-74.0013468,retail,1166.5,5250.0,residential,1.0,215.5,518.2,326.0,179.9,0.9428571428571428,0.0571428571428571,141731.0,952.2857142857144,1894.0,2,high,288.28,50,4323,1.2506986622256386
lower_east_side,11897313116,Paul Smith,40.7238497,-74.0012194,retail,1166.5,9942.0,residential,1.0,214.8,515.9,331.6,192.9,0.0454738373855575,0.9545261626144425,141731.0,2432.498491249245,1896.0,1,highest,277.29,49,4323,1.2244883781338562
lower_east_side,11897340318,Essential Antwerp,40.7235564,-74.001478,retail,1166.5,2500.0,residential,1.0,218.1,521.4,321.3,167.7,0.8394294714735737,0.1605705285264263,141731.0,780.624,1869.0,2,high,292.88,49,4323,1.2848991950937034
lower_east_side,2547223609,Mulberry,40.7239419,-74.0008746,retail,1166.5,2763.0,residential,,198.1,495.6,357.4,216.4,0.0,1.0,141731.0,2102.9315960912054,1890.0,1,highest,246.97,45,4323,1.1491157867571202
lower_east_side,11897313947,Mackage,40.7240036,-74.0010895,retail,1166.5,2763.0,residential,,216.3,514.7,338.3,199.3,0.0,1.0,141731.0,2102.9315960912054,1890.0,1,highest,264.03,46,4323,1.2227849990074602
lower_east_side,7633814600,,40.7132052,-73.9899625,retail,1166.8,1599.0,residential,,43.4,179.0,92.4,77.3,0.9006128871956269,0.099387112804373,89873.0,774.4840525328331,1900.0,2,high,56.64,23,3165,1.4384363033372112
lower_east_side,9664890815,Gerard Darel,40.724351,-74.0012449,retail,1166.9,1875.0,residential,1.0,251.9,546.1,319.5,162.0,0.7499513650217237,0.2500486349782764,141731.0,3163.2,1910.0,1,highest,249.92,55,4323,1.3384313503785146
lower_east_side,11897333745,Piombo,40.7244055,-74.001392,retail,1166.9,1875.0,residential,1.0,245.0,559.8,306.6,149.0,0.0,1.0,141731.0,949.68,1870.0,1,highest,236.2,53,4323,1.359673115716692
lower_east_side,4471322292,Canada Goose,40.7247023,-74.0009858,retail,1166.9,4875.0,residential,1.0,247.2,545.4,339.9,156.2,0.8571475409836066,0.1428524590163934,141731.0,2132.6769230769232,1894.0,2,high,251.68,50,4323,1.3582101917192475
lower_east_side,10224616959,Mimi Cheng's,40.73075,-73.9863523,food_drink,1167.6,11903.0,primary,3.0,145.7,180.3,174.9,102.5,0.8333231763056859,0.1666768236943141,153838.0,673.0908174409813,1935.0,2,high,247.05,31,6067,1.4304980190775545
lower_east_side,10224616955,Barber Shop,40.7306266,-73.9864468,services,1167.6,11903.0,residential,1.0,161.6,165.1,176.2,86.7,0.8333231763056859,0.1666768236943141,153838.0,673.0908174409813,1935.0,2,high,260.12,30,6067,1.3909115558134246
lower_east_side,2547136896,Bar Veloce,40.730686,-73.9864013,food_drink,1167.6,11903.0,primary,3.0,154.0,172.4,175.4,94.3,0.8333231763056859,0.1666768236943141,153838.0,673.0908174409813,1935.0,2,high,253.79,32,6067,1.3871295849410057
lower_east_side,10224616960,Kanoyama,40.7305655,-73.9864902,food_drink,1167.6,11903.0,residential,1.0,158.1,157.8,177.1,79.1,0.8333231763056859,0.1666768236943141,153838.0,673.0908174409813,1935.0,2,high,266.71,29,6067,1.4012150724955923
lower_east_side,2547223781,UGG,40.7228135,-74.0003307,retail,1168.1,2450.0,residential,1.0,103.0,401.3,443.6,175.8,0.0,1.0,148750.0,1149.6122448979593,1893.0,2,high,244.65,26,2466,0.9312379295183616
lower_east_side,2547223721,Kate Spade New York,40.7223179,-74.0006761,retail,1168.1,2500.0,residential,1.0,88.7,410.2,447.1,117.8,0.8066854611357229,0.193314538864277,148750.0,2480.76,1880.0,2,high,269.74,22,2466,1.087699000373264
lower_east_side,10784508205,Allouche Gallery,40.7227411,-74.0003875,retail,1168.1,5008.0,residential,1.0,107.6,403.5,443.1,167.0,0.6760257589696412,0.3239742410303587,148750.0,1006.0589057507988,1876.0,2,high,248.03,26,2466,0.9362616266926912
lower_east_side,12020606769,Cutler and Gross,40.7226203,-74.0004206,services,1168.1,2517.0,residential,1.0,111.5,402.4,447.2,153.3,0.8324373385463939,0.1675626614536061,148750.0,1451.0131108462456,1901.0,2,high,249.15,24,2466,0.9752462395674342
lower_east_side,6462532126,ViVi Bubble Tea,40.7303245,-73.9895846,food_drink,1168.2,20165.0,residential,1.0,35.7,161.6,59.6,45.9,0.9312819729709094,0.0687180270290906,163750.0,1733.543268038681,1965.0,3,medium,111.14,28,5243,1.4025750243665858
lower_east_side,2322509058,MGNY,40.730445,-73.9899351,services,1168.2,2070.0,residential,1.0,38.8,194.0,57.9,75.0,0.3950803212851406,0.6049196787148594,163750.0,546.7391304347826,1900.0,3,medium,88.6,25,5243,1.4616228767373345
lower_east_side,2547155234,Hidden Grounds,40.7304731,-73.9894757,food_drink,1168.2,20165.0,primary,4.0,35.5,162.6,78.0,57.7,0.9312819729709094,0.0687180270290906,163750.0,1733.543268038681,1965.0,2,high,125.07,28,5243,1.416769404035899
lower_east_side,2547155233,Smile Zone,40.7304277,-73.9895089,retail,1168.2,20165.0,primary,4.0,39.4,162.1,72.4,53.7,0.9312819729709094,0.0687180270290906,163750.0,1733.543268038681,1965.0,2,high,120.67,29,5243,1.3985627463697057
lower_east_side,9826455127,Spongies Cafe,40.7180009,-73.9989068,food_drink,1168.5,2550.0,residential,,63.8,56.7,69.1,79.8,0.8092513113972342,0.1907486886027658,100096.0,592.9411764705883,1910.0,3,medium,106.35,50,7051,1.5657746028207975
lower_east_side,10830954967,Il Corallo Trattoria,40.7261823,-74.0019199,food_drink,1169.8,4000.0,residential,1.0,135.5,395.8,170.5,107.0,0.8502545672356994,0.1497454327643007,141731.0,1093.5,1903.0,2,high,170.36,36,4323,1.527598069593338
lower_east_side,10202468517,Omen Azen,40.7259881,-74.0018204,food_drink,1169.8,1425.0,residential,1.0,155.8,418.5,193.3,95.3,0.8666666666666667,0.1333333333333333,141731.0,836.2105263157895,1843.0,2,high,170.57,40,4323,1.530322561519138
lower_east_side,5796505956,Bite Beauty Lip Lab,40.7261677,-74.0018679,retail,1169.8,4000.0,residential,1.0,139.1,399.6,172.9,108.1,0.8502545672356994,0.1497454327643007,141731.0,1093.5,1903.0,2,high,173.7,36,4323,1.5246393180334374
lower_east_side,5796830912,H & H Corporation,40.7261043,-74.0018098,food_drink,1169.8,4000.0,residential,1.0,147.6,408.2,180.8,105.5,0.8502545672356994,0.1497454327643007,141731.0,1093.5,1903.0,2,high,175.58,35,4323,1.533502627484586
lower_east_side,2826442725,,40.7123723,-73.9947527,services,1171.0,2200.0,secondary,2.0,11.2,387.4,187.3,102.1,0.7771587743732591,0.2228412256267409,28607.0,224.79545454545453,1900.0,2,high,385.06,22,8713,1.4852506911901475
lower_east_side,6231502054,ML Graphics,40.7124167,-73.9945439,retail,1171.0,2200.0,secondary,2.0,29.3,391.1,205.0,92.8,0.7771587743732591,0.2228412256267409,28607.0,224.79545454545453,1900.0,2,high,367.05,19,8713,1.4754871719879594
lower_east_side,6231502055,T-Mobile,40.7125475,-73.9945363,retail,1171.0,4400.0,residential,1.0,37.6,378.7,213.1,78.4,0.8455949137148048,0.1544050862851952,28607.0,357.4431818181818,1910.0,2,high,365.31,19,8713,1.516536349707599
lower_east_side,4866565921,,40.7123536,-73.9951135,retail,1171.0,2514.0,secondary,2.0,21.0,377.0,160.7,117.6,0.8016528925619835,0.1983471074380165,28607.0,447.4940334128878,1900.0,3,medium,415.52,23,8713,1.4559049046932089
lower_east_side,1396581104,Hoy Wong Restaurant,40.7166141,-73.998003,food_drink,1171.6,1900.0,residential,1.0,153.6,113.7,77.2,129.1,0.5835283107159569,0.416471689284043,,604.1842105263158,1915.0,1,highest,233.53,84,3885,1.5660446943632138
lower_east_side,6261907676,Penguin Ice Cream,40.716811,-73.9982278,food_drink,1171.6,1875.0,primary,4.0,150.7,135.8,79.7,100.9,0.0,1.0,,1044.48,1915.0,1,highest,205.55,79,3885,1.5590354194344378
lower_east_side,6261905356,Canal Pharmacy,40.7168191,-73.9982539,services,1171.6,1875.0,primary,4.0,148.5,136.9,79.3,98.6,0.0,1.0,,1044.48,1915.0,1,highest,203.21,81,3885,1.5590354194344378
lower_east_side,13195739701,Fishion Wellness Center,40.7166314,-73.9979969,services,1171.6,3836.0,residential,1.0,154.0,115.6,78.7,128.4,0.0,1.0,,409.9973931178311,1951.0,1,highest,232.85,83,3885,1.568377615173849
lower_east_side,6261904276,Taipan Bakery,40.7167894,-73.9981712,food_drink,1171.6,1875.0,primary,4.0,155.9,133.1,80.5,106.2,0.0,1.0,,1044.48,1915.0,1,highest,210.85,81,3885,1.5591401793198152
lower_east_side,6356748087,Keki Modern Cakes,40.7164858,-73.9980912,food_drink,1171.6,2525.0,residential,1.0,154.1,99.2,63.3,132.9,0.7272727272727273,0.2727272727272727,,588.2970297029703,1910.0,2,high,236.22,82,3885,1.5605874106216784
lower_east_side,5670827751,senti senti,40.7165707,-73.9980913,retail,1171.6,1900.0,residential,1.0,158.0,108.6,68.3,126.5,0.5835283107159569,0.416471689284043,,604.1842105263158,1915.0,2,high,230.38,82,3885,1.5634816674603718
lower_east_side,12744492778,Laankee,40.7165259,-73.9980761,food_drink,1171.6,1900.0,residential,1.0,154.7,103.6,66.6,130.7,0.5835283107159569,0.416471689284043,,604.1842105263158,1915.0,2,high,234.44,82,3885,1.5633905687810494
lower_east_side,9771053151,456 New Shanghai,40.7162541,-73.9982288,food_drink,1171.6,3850.0,residential,1.0,157.5,74.3,44.2,122.5,0.8333333333333334,0.1666666666666666,,332.8831168831169,1905.0,2,high,244.99,89,3885,1.556326464659925
lower_east_side,5799024753,Ten Ren,40.7163524,-73.9981687,food_drink,1171.6,2278.0,residential,1.0,155.3,84.6,51.4,131.9,0.8165946724262059,0.1834053275737941,,342.1422300263389,1915.0,2,high,241.01,87,3885,1.5575476874550347
lower_east_side,2279509080,Hamptons Fresh Deli,40.7306422,-73.9833068,retail,1172.6,2723.0,residential,1.0,110.9,174.5,89.5,140.2,0.8,0.2,122383.0,719.5372750642673,1900.0,2,high,75.74,45,3035,1.4955187284097355
lower_east_side,10757661192,Waxing Center EV,40.7304825,-73.9834239,services,1172.6,1713.0,primary,4.0,96.1,183.4,98.1,123.3,0.75,0.25,122383.0,179.89492119089317,1900.0,2,high,95.11,44,3035,1.4532088604178843
lower_east_side,10757661190,Truffle Tree,40.7305682,-73.983361,retail,1172.6,2723.0,primary,4.0,106.8,178.4,93.0,132.3,0.7999635468878156,0.2000364531121844,122383.0,1319.5923613661405,1900.0,2,high,84.66,45,3035,1.4861011031813316
lower_east_side,10757661200,On The Mark Barber Shop,40.7307892,-73.9836685,services,1172.6,2168.0,residential,1.0,125.5,143.6,112.3,160.5,0.8145859085290482,0.1854140914709517,122383.0,1579.1512915129151,1900.0,2,high,93.7,43,3035,1.4846307265109588
lower_east_side,2555120465,Bibliotheque Cafe & Winebar,40.7218498,-74.0008229,retail,1174.7,4788.0,residential,1.0,64.3,356.9,417.7,66.4,0.0,1.0,158393.0,3041.6353383458645,1873.0,2,high,264.57,22,1226,1.163780173536992
lower_east_side,12585855701,NYC DSA Office,40.7138335,-73.9888189,services,1175.4,1049.0,residential,,113.0,109.6,152.9,59.9,0.75,0.25,89873.0,903.860819828408,1901.0,3,medium,100.76,12,3165,1.484031240619497
lower_east_side,9018179738,Bluestone Lane,40.7302461,-73.9904206,food_drink,1176.5,36003.0,residential,1.0,13.5,223.2,45.7,99.1,0.0,1.0,163750.0,3284.151320723273,2012.0,2,high,42.1,24,5243,1.487392745800458
lower_east_side,9018168387,Chopt,40.7303916,-73.9903911,food_drink,1176.5,3020.0,residential,1.0,9.5,226.4,57.7,103.0,0.0,1.0,163750.0,277.8973509933775,1988.0,3,medium,53.71,23,5243,1.4881981586567985
lower_east_side,886392347,NYU Bookstore,40.7292215,-73.9932385,retail,1177.0,3648.0,primary,2.0,23.3,42.7,175.8,179.4,0.0,1.0,236250.0,283.4703947368421,1987.0,1,highest,52.92,18,2957,1.5438661386858303
lower_east_side,9215689736,Good Day Pilates Studio,40.7241675,-74.0015326,services,1178.1,1600.0,residential,1.0,235.5,556.1,298.2,162.2,0.2082758620689655,0.7917241379310345,141731.0,1906.59375,1820.0,1,highest,242.09,52,4323,1.3209264330605448
lower_east_side,11897283996,Trvdon,40.7241688,-74.0013607,retail,1178.1,1600.0,residential,1.0,245.6,543.7,312.4,170.7,0.7364341085271318,0.2635658914728682,141731.0,1021.5,1819.0,1,highest,253.39,51,4323,1.2983815727004289
lower_east_side,11897332551,Moschino,40.723673,-74.0016867,retail,1178.1,11004.0,residential,1.0,237.3,542.7,300.2,151.0,0.7397377346900622,0.2602622653099378,141731.0,1015.5261723009814,1929.0,2,high,271.6,54,4323,1.3195816203831503
lower_east_side,11897338665,Joybird,40.7238923,-74.0014952,retail,1178.1,4250.0,residential,1.0,236.9,538.7,308.0,171.2,0.9197818065137172,0.0802181934862826,141731.0,2031.2470588235292,1876.0,2,high,264.78,52,4323,1.2817898194303343
lower_east_side,6150413542,Dr. Martens,40.7241912,-74.0014314,retail,1178.1,1600.0,residential,1.0,243.6,550.1,306.2,165.0,0.0,1.0,141731.0,1724.90625,1910.0,1,highest,247.15,52,4323,1.3073306411058532
lower_east_side,6150413544,Bared Footwear,40.7242629,-74.0015528,retail,1178.1,3200.0,residential,1.0,232.5,563.0,294.9,152.6,0.6175931582162493,0.3824068417837508,141731.0,1551.7975,1920.0,1,highest,234.18,53,4323,1.3489356308000906
lower_east_side,11897285216,The Elder Statesman,40.7242273,-74.0014852,retail,1178.1,1600.0,residential,1.0,238.6,556.0,301.1,159.1,0.2082758620689655,0.7917241379310345,141731.0,1906.59375,1820.0,1,highest,241.1,54,4323,1.3416089205701185
lower_east_side,8333740849,May Kaidee,40.7141554,-73.9874744,food_drink,1181.7,2100.0,secondary,2.0,134.4,112.1,149.2,116.5,0.3754106053496011,0.6245893946503989,89873.0,380.7857142857143,1910.0,2,high,205.76,19,3165,1.4785349484605674
lower_east_side,12485270413,Genco Lee Dry Cleaner,40.7140021,-73.9872497,services,1181.7,2115.0,residential,1.0,117.1,103.5,123.8,141.8,0.8025471418698785,0.1974528581301214,89873.0,470.0,1910.0,3,medium,227.22,19,3165,1.498872146878066
lower_east_side,12485270422,Champion Pizza,40.7140454,-73.9872559,food_drink,1181.7,2115.0,residential,1.0,121.8,107.5,127.1,138.5,0.8025471418698785,0.1974528581301214,89873.0,470.0,1910.0,3,medium,225.82,19,3165,1.5001542009939983
lower_east_side,12485263600,Tiptara,40.7141483,-73.9875607,food_drink,1181.7,2100.0,secondary,2.0,134.4,109.6,154.6,111.1,0.7820955147993462,0.2179044852006537,89873.0,736.7142857142857,1910.0,2,high,198.66,19,3165,1.5015196176058043
lower_east_side,12485270401,Bo Hai Dumpling Town,40.7141626,-73.9873874,food_drink,1181.7,2100.0,secondary,2.0,134.8,115.1,143.9,122.1,0.6656050955414012,0.3343949044585987,89873.0,677.7857142857143,1910.0,2,high,212.93,19,3165,1.4896156498594
lower_east_side,7674034887,Big Apple Food Market,40.7141697,-73.9873017,retail,1181.7,2115.0,residential,1.0,135.5,118.4,138.8,127.8,0.8025471418698785,0.1974528581301214,89873.0,470.0,1910.0,3,medium,220.01,19,3165,1.5001542009939983
lower_east_side,12863513173,Spes,40.7297959,-73.9827359,food_drink,1182.7,1416.0,residential,,82.4,271.6,28.9,48.5,1.0,0.0,109148.0,1853.707627118644,1900.0,4,low,144.23,25,6647,1.393524779146073
lower_east_side,5384685422,260 Sample Sale,40.7193553,-73.9998801,retail,1183.3,10524.0,primary,2.0,18.5,131.0,148.5,131.9,0.0,1.0,158393.0,3881.143101482326,1930.0,2,high,100.64,59,1226,1.559635176178141
lower_east_side,6231491557,A2Z Dominican,40.7119876,-73.9945141,food_drink,1185.5,2295.0,residential,1.0,47.6,434.6,188.5,61.8,0.8105606967882417,0.1894393032117583,28607.0,249.41176470588235,1900.0,2,high,372.18,20,8713,1.5236121855444196
lower_east_side,6231491556,He Dong Sheng,40.7121939,-73.9944949,retail,1185.5,1192.0,secondary,2.0,34.5,414.9,197.7,81.0,0.8012422360248447,0.1987577639751552,28607.0,1101.21644295302,1900.0,2,high,366.16,22,8713,1.4884119477874156
lower_east_side,1378899236,Suitsupply,40.7221884,-74.0009428,retail,1185.6,4788.0,primary,2.0,92.6,393.2,437.7,105.2,0.0,1.0,148750.0,3041.6353383458645,1873.0,2,high,293.04,19,2466,1.1349265074120334
lower_east_side,13384471001,The Clean Bedroom,40.722255,-74.0010571,retail,1185.6,4864.0,primary,2.0,104.7,399.8,425.5,114.6,0.282428888440589,0.7175711115594109,148750.0,437.7878289473685,1871.0,2,high,301.17,18,2466,1.101211404561445
lower_east_side,2563986220,Nickel & Diner,40.7188128,-73.9995074,food_drink,1185.8,2562.0,primary,1.0,33.8,67.1,91.2,167.5,0.0,1.0,158393.0,208.13817330210773,1915.0,2,high,77.79,35,1226,1.5775334542251342
lower_east_side,2611290567,Idaho,40.7309012,-73.9833892,food_drink,1187.0,1038.0,residential,1.0,105.4,148.1,104.8,169.4,0.75,0.25,122383.0,1512.1387283236995,1900.0,2,high,67.35,51,3035,1.503860603176908
lower_east_side,2279508475,Starbucks,40.7308318,-73.983183,food_drink,1187.0,1218.0,residential,1.0,92.4,165.7,85.8,161.3,0.8181818181818182,0.1818181818181818,122383.0,1903.07881773399,1910.0,2,high,54.76,49,3035,1.4906706157787222
lower_east_side,5415350325,Mee,40.730937,-73.9831109,food_drink,1187.0,1204.0,primary,4.0,82.1,161.1,86.3,172.3,0.7976732422862923,0.2023267577137076,122383.0,1403.8205980066446,1910.0,2,high,43.97,49,3035,1.447063884607993
lower_east_side,2611479031,Fattoush,40.7308818,-73.9831335,food_drink,1187.0,1204.0,residential,1.0,86.2,164.9,84.6,167.0,0.7976732422862923,0.2023267577137076,122383.0,1403.8205980066446,1910.0,2,high,48.36,49,3035,1.474927612090284
lower_east_side,2611479030,Buffalo Wild Wings,40.7309843,-73.983062,food_drink,1187.0,1620.0,primary,4.0,76.4,154.5,86.0,166.5,0.8205741626794258,0.1794258373205741,122383.0,1025.8333333333333,1920.0,2,high,38.27,46,3035,1.4415471281659706
