location,osm_id,name,lat,lon,label,distance_m,lot_area_sqft,highway_type,lanes,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,res_ratio,com_ratio,median_income
lower_east_side,7891022306,AJ Plumbling Supplies,40.7175558,-73.9931046,retail,532.8,3154.0,residential,1.0,89.3,201.4,154.5,150.9,0.0,1.0,
lower_east_side,9630409567,Convenience On 2nd Ave.,40.7264914,-73.9894363,retail,532.9,1854.0,primary,3.0,83.1,372.3,133.1,119.2,0.8513931888544891,0.1486068111455108,
lower_east_side,10290090975,Sun Shine Day Spa,40.7192385,-73.9953827,personal_care,533.0,2581.0,residential,,91.5,186.3,273.2,239.4,0.9167126817596172,0.0832873182403828,
lower_east_side,10290090973,Jie Xing Spa,40.7194465,-73.9955452,personal_care,533.4,2130.0,residential,,117.5,209.2,268.0,214.2,0.8333333333333334,0.1666666666666666,
lower_east_side,9905219378,Yany's Beauty Salon,40.7189213,-73.9848217,personal_care,533.6,7288.0,residential,,180.4,186.8,93.9,124.0,0.8202155786048404,0.1797844213951596,
lower_east_side,9630409571,New York Theatre Workshop Administrative Offices,40.7265207,-73.9899567,leisure_entertainment,534.3,2404.0,residential,1.0,111.4,335.4,174.7,106.4,0.0,1.0,
lower_east_side,7042381285,Fine Liquors & Wines,40.724295,-73.9846099,retail,535.0,19266.0,residential,,41.4,295.4,136.0,98.3,0.9499724848666766,0.0500275151333233,
lower_east_side,10979262391,El Gallo,40.7200019,-73.9959003,food_drink,535.0,7620.0,secondary,1.0,111.2,186.2,272.3,155.9,0.8666388541232095,0.1333611458767904,
lower_east_side,11943260737,Torrisi,40.724217,-73.9954001,food_drink,535.6,14599.0,residential,1.0,76.0,160.7,493.3,223.5,0.736161449752883,0.2638385502471169,
lower_east_side,4457730480,Rivington Pizza,40.7190395,-73.9846805,food_drink,535.9,1425.0,residential,,197.2,202.4,78.5,106.6,1.0,0.0,
lower_east_side,6293395631,,40.7181631,-73.9856666,food_drink,536.2,2725.0,residential,1.0,88.0,104.5,131.3,164.1,0.8812351543942993,0.1187648456057007,
lower_east_side,12729331892,Discovery Wines,40.7219639,-73.983615,retail,536.2,3574.0,tertiary,2.0,48.3,133.9,224.7,48.4,0.8351535132907479,0.164846486709252,
lower_east_side,9630409563,Kraine Theater,40.7265382,-73.9898394,leisure_entertainment,536.3,2405.0,residential,1.0,102.4,345.4,166.2,113.3,0.0,1.0,
lower_east_side,2547243328,The M Jewelers,40.7215242,-73.9963274,retail,536.3,11362.0,residential,1.0,140.7,46.6,378.9,22.5,0.6204600396635833,0.3795399603364167,
lower_east_side,11196499039,Smoke & Beer,40.7264791,-73.9889584,retail,536.4,2400.0,primary,3.0,71.0,361.6,97.7,89.8,0.75,0.25,
lower_east_side,6163748697,The Wren,40.7262691,-73.9920866,food_drink,536.8,1905.0,primary,2.0,46.1,160.8,272.6,130.3,0.676340383669454,0.323659616330546,
lower_east_side,10224616954,Desi Stop,40.72653,-73.9894084,food_drink,537.4,1854.0,primary,3.0,78.3,367.4,133.0,120.1,0.8513931888544891,0.1486068111455108,
lower_east_side,9905219379,Taty Unisex,40.7189092,-73.9847678,personal_care,538.1,3600.0,residential,,183.8,190.8,90.1,122.8,0.8775593497041018,0.1224406502958982,
lower_east_side,247867461,Capitale,40.7189209,-73.9951923,leisure_entertainment,538.9,15002.0,secondary,1.0,57.8,152.9,281.1,274.9,0.0,1.0,
lower_east_side,6369617399,Nam Son,40.7181712,-73.9943317,food_drink,539.0,1331.0,secondary,1.0,60.6,118.9,227.4,235.3,0.0,1.0,
lower_east_side,9611654193,Wholesome Organic Convenience,40.7190287,-73.9846435,retail,539.2,1425.0,residential,,199.3,204.9,75.8,106.0,1.0,0.0,
lower_east_side,10979262393,Kida NYC,40.7200285,-73.9959691,personal_care,539.3,7620.0,residential,1.0,113.1,183.5,269.5,149.3,0.8666388541232095,0.1333611458767904,
lower_east_side,6293395633,Tobacco Shop,40.7181008,-73.9856982,retail,539.6,2725.0,residential,1.0,85.5,97.6,134.0,158.9,0.8812351543942993,0.1187648456057007,
lower_east_side,8333740831,S. Wan Cafe,40.717267,-73.9925517,food_drink,540.5,1871.0,residential,,104.6,250.2,145.2,94.3,0.0,1.0,
lower_east_side,9340040548,Three Times ,40.7183759,-73.9853057,food_drink,540.7,2500.0,residential,1.0,120.9,131.5,104.5,177.7,0.8655748607531798,0.1344251392468201,
lower_east_side,2555131336,B & H Barbershop,40.7243478,-73.9845711,personal_care,540.9,19266.0,secondary,3.0,35.2,301.7,138.7,102.0,0.9499724848666766,0.0500275151333233,
lower_east_side,12697515601,GYM NYC,40.7225734,-73.9962907,leisure_entertainment,541.2,10000.0,residential,1.0,89.1,107.8,476.8,104.8,0.6499108469539376,0.3500891530460624,
lower_east_side,2826715673,109 Nail,40.7180651,-73.9857164,personal_care,541.5,2725.0,residential,1.0,84.4,93.8,135.7,156.0,0.0,1.0,
lower_east_side,12552598964,Yong Chuan,40.7183609,-73.9853126,food_drink,541.5,7608.0,residential,1.0,120.0,129.8,104.6,176.2,0.6882954958699153,0.3117045041300846,
lower_east_side,9114865965,Li Bai Laundromat,40.719345,-73.9955841,personal_care,541.7,2000.0,residential,,112.0,198.0,260.8,218.8,0.92,0.08,
lower_east_side,6330494628,Good Century Cafe,40.7181988,-73.994421,food_drink,542.0,1331.0,secondary,1.0,55.4,114.7,232.6,234.2,0.0,1.0,
lower_east_side,4113144390,KGB Bar,40.7265891,-73.9898025,food_drink,542.0,2405.0,residential,1.0,96.4,350.2,165.7,119.7,0.0,1.0,
lower_east_side,10224616958,8-Bit Bites,40.7265742,-73.9893763,food_drink,542.5,4760.0,primary,3.0,72.7,361.9,133.0,121.4,0.8333333333333334,0.1666666666666666,
lower_east_side,368051671,Rod Rogers Dance Company,40.7265713,-73.990639,leisure_entertainment,542.8,2633.0,residential,1.0,76.9,284.3,188.0,97.1,0.0,1.0,
lower_east_side,13086913622,Psychic Readings,40.7264731,-73.9884831,leisure_entertainment,543.6,4119.0,residential,,79.4,354.5,68.7,72.7,0.8084873540856031,0.1915126459143969,
lower_east_side,6568795185,Spring Lounge,40.7219227,-73.9964156,food_drink,543.8,2411.0,residential,1.0,145.9,57.9,415.1,40.6,0.8253638253638254,0.1746361746361746,
lower_east_side,419361814,Random Accessories,40.7266107,-73.9901732,retail,544.5,2404.0,residential,1.0,115.1,322.0,171.9,107.7,0.9475968992248062,0.0524031007751938,
lower_east_side,2546985529,Sweetgreen,40.7264799,-73.9914802,food_drink,544.8,4937.0,residential,1.0,26.3,216.6,233.5,114.2,0.6424304054912927,0.3575695945087072,
lower_east_side,2555123851,Bor Kee Food Market,40.7182284,-73.9945098,food_drink,544.8,3765.0,secondary,1.0,50.1,111.0,238.1,233.6,0.0,0.2081945369753497,
lower_east_side,12486715026,Bondi Sushi,40.7212469,-73.9964063,food_drink,545.0,11362.0,primary,2.0,130.0,69.1,348.8,50.4,0.6204600396635833,0.3795399603364167,
lower_east_side,7237689588,Emmy Squared,40.7259556,-73.9867236,food_drink,545.0,3370.0,residential,,49.5,420.4,109.0,135.3,0.7387973956338567,0.2612026043661432,
lower_east_side,5243548102,Black Cat LES,40.7190103,-73.9845737,food_drink,545.2,2500.0,residential,,203.5,209.8,70.8,105.0,0.9176531137416366,0.0823468862583633,
lower_east_side,13086913619,White Trash,40.726502,-73.9885573,retail,545.3,4119.0,residential,,73.9,352.2,75.0,77.2,0.8084873540856031,0.1915126459143969,
lower_east_side,2547241666,Upside Pizza,40.7221019,-73.9964217,food_drink,545.5,1390.0,residential,1.0,137.6,70.0,433.1,57.6,0.8668730650154799,0.1331269349845201,
lower_east_side,12861530734,J.J. Cleaners & Laundromat Corp,40.7261361,-73.9871533,personal_care,545.8,2425.0,residential,,80.7,393.6,75.2,104.1,0.8402366863905325,0.1597633136094674,
lower_east_side,9874879430,T & Y Hardware,40.7179537,-73.9941288,retail,545.8,3812.0,secondary,3.0,43.0,122.9,199.6,225.0,0.8571428571428571,0.1428571428571428,
lower_east_side,2547054876,Ready Golf Club,40.7265219,-73.9886104,leisure_entertainment,546.5,2400.0,residential,,70.2,350.8,79.5,80.6,0.8,0.2,
lower_east_side,3611236718,Wan Wan,40.7217467,-73.9964556,food_drink,546.7,2411.0,residential,1.0,136.0,54.9,396.0,31.4,0.8253638253638254,0.1746361746361746,
lower_east_side,4181467991,Piccola Strada,40.7266286,-73.9902161,food_drink,546.7,2404.0,residential,1.0,111.3,319.4,170.7,108.4,0.9475968992248062,0.0524031007751938,
lower_east_side,9978882268,MARCH,40.7244007,-73.9845324,leisure_entertainment,546.8,19266.0,secondary,3.0,29.2,308.1,141.7,106.0,0.9499724848666766,0.0500275151333233,
lower_east_side,8881347704,Double Crispy Bakery,40.7186934,-73.9950879,food_drink,546.9,4987.0,secondary,1.0,42.5,130.0,287.2,266.1,0.0,1.0,
lower_east_side,2555123849,Go Believe Bakery,40.7182491,-73.9945768,food_drink,547.2,3765.0,secondary,1.0,45.2,108.4,242.2,233.2,0.0,0.2081945369753497,
lower_east_side,7097089656,L&T Restaurant Equipment Supply,40.716854,-73.9910382,retail,548.1,6896.0,residential,,38.3,316.2,137.4,49.2,0.1000145074713477,0.8999854925286522,
lower_east_side,10270339829,Aroma Beauty,40.7180878,-73.9943727,personal_care,548.2,3168.0,secondary,1.0,60.5,111.0,219.6,225.6,0.4090998427672956,0.5909001572327044,
lower_east_side,10270861223,Tom's Juice,40.7266459,-73.9902552,food_drink,548.7,2500.0,residential,1.0,107.9,317.2,169.6,109.3,0.9452272727272728,0.0547727272727272,
lower_east_side,3819620507,Duane Reade,40.7221425,-73.9834826,retail,548.7,15011.0,residential,,68.9,150.5,230.5,56.5,0.8571428571428571,0.1428571428571428,
lower_east_side,2547054915,Ricca,40.7265574,-73.9886925,personal_care,549.0,2400.0,residential,,64.3,348.1,87.0,86.6,0.8,0.2,
lower_east_side,1112477518,Mộc Mạc,40.7266326,-73.9893341,food_drink,549.3,1600.0,primary,3.0,65.3,354.6,133.5,123.4,0.6904761904761905,0.3095238095238095,
lower_east_side,13062290352,Vital Climbing,40.7176003,-73.9863546,leisure_entertainment,549.7,40690.0,primary,3.0,62.4,72.2,198.2,87.9,0.4887080048298884,0.5112919951701115,
lower_east_side,9578142035,E-Spa,40.7171911,-73.9925957,personal_care,549.7,2483.0,residential,,98.6,247.8,136.2,93.2,0.7995991983967936,0.2004008016032064,
lower_east_side,2555123848,Ming Kee Kitchen,40.7182655,-73.994642,food_drink,549.8,3765.0,secondary,1.0,40.7,105.9,245.9,232.5,0.0,0.2081945369753497,
lower_east_side,6222196494,Zürcher Studio,40.7257629,-73.9937321,leisure_entertainment,550.5,5438.0,residential,1.0,73.0,29.3,360.6,230.8,0.6355244310042973,0.3644755689957027,
lower_east_side,9339796691,Joey Roses,40.7189918,-73.9845134,food_drink,550.6,2500.0,residential,,207.1,214.0,66.8,104.6,0.937007874015748,0.0629921259842519,
lower_east_side,9340066922,Lower East Side Hardware,40.7181499,-73.9854353,retail,550.7,1000.0,residential,1.0,107.5,104.7,111.8,156.0,0.6,0.4,
lower_east_side,10270861225,Sushi by M,40.7266625,-73.9902882,food_drink,550.7,2500.0,residential,1.0,105.0,315.4,168.5,110.4,0.9452272727272728,0.0547727272727272,
lower_east_side,6568743285,CAVA,40.7219556,-73.996497,food_drink,550.8,2550.0,residential,1.0,141.2,65.7,415.6,47.9,0.0,1.0,
lower_east_side,10066922917,Veja,40.7216197,-73.9965046,retail,550.9,8022.0,residential,1.0,128.6,58.7,381.5,33.4,0.6910729991204925,0.3089270008795075,
lower_east_side,247838687,New York Theatre Workshop,40.7266728,-73.9900003,leisure_entertainment,551.2,4808.0,residential,1.0,105.5,338.1,162.6,119.6,0.0,1.0,
lower_east_side,2826754282,East Village Wine,40.7199619,-73.9838482,retail,551.5,3500.0,residential,,145.9,219.7,82.6,18.3,0.8933503972697702,0.1066496027302298,
lower_east_side,6122040952,Vanity Projects,40.717899,-73.9941558,personal_care,551.9,1275.0,secondary,3.0,36.9,118.8,194.3,218.8,0.3548566657389368,0.6451433342610632,
lower_east_side,2555099021,Shoo Shoo Nolita,40.7201124,-73.9961673,food_drink,552.0,3622.0,residential,1.0,119.8,176.3,262.7,130.2,0.6791322199411862,0.3208677800588137,
lower_east_side,6103753787,Deli Grocery Inc,40.7210849,-73.9834707,food_drink,552.1,5000.0,primary,2.0,27.5,156.3,208.9,105.5,0.9040168930268272,0.0959831069731727,
lower_east_side,11196500963,Sushi by M,40.7266211,-73.9888905,food_drink,552.9,2400.0,residential,,55.0,344.9,103.6,100.1,0.8,0.2,
lower_east_side,3938658657,4th Street Food Co-Op,40.72665,-73.9907961,retail,553.0,2500.0,residential,1.0,62.4,276.3,185.8,107.1,0.9617028551889212,0.0382971448110788,
lower_east_side,5243575463,Rivington Guitars,40.7266843,-73.9903502,retail,553.4,2500.0,residential,1.0,99.7,311.7,167.7,111.7,0.9497727272727272,0.0502272727272727,
lower_east_side,12294824598,Electric Sunshine,40.7198245,-73.9960434,retail,553.4,7620.0,residential,1.0,134.0,206.7,251.0,155.5,0.8666388541232095,0.1333611458767904,
lower_east_side,1112494492,S. K. Gourmet Deli & Grocery,40.7266731,-73.9893048,retail,554.0,1600.0,primary,3.0,60.2,349.5,134.0,125.0,0.6904761904761905,0.3095238095238095,
lower_east_side,9611654194,Laundry & Dry Cleaners,40.7189801,-73.9844726,personal_care,554.2,2500.0,residential,,209.6,216.9,64.2,104.5,0.937007874015748,0.0629921259842519,
lower_east_side,9874879432,101,40.7178715,-73.9941664,retail,554.9,1275.0,secondary,3.0,33.8,117.0,191.5,215.8,0.3548566657389368,0.6451433342610632,
lower_east_side,10585010030,Fomo Momo,40.7260378,-73.9866634,food_drink,555.5,3370.0,primary,4.0,58.4,412.8,114.3,141.6,0.7387973956338567,0.2612026043661432,
lower_east_side,10081073717,O.N.S Clothing,40.7214908,-73.9965544,retail,555.5,8022.0,residential,1.0,122.5,65.9,366.8,41.0,0.6910729991204925,0.3089270008795075,
lower_east_side,2826754280,NY Pawnbrokers,40.7188389,-73.9845604,finance,556.9,2027.0,residential,,196.4,202.0,78.3,121.8,1.0,0.0,
lower_east_side,9340077739,Boost Mobile,40.718018,-73.9855067,retail,557.2,1500.0,residential,1.0,102.6,89.3,118.5,144.1,0.8333333333333334,0.1666666666666666,
lower_east_side,12997912204,Climax Books,40.7266807,-73.9908764,retail,557.3,2402.0,residential,1.0,55.4,271.9,186.2,111.7,0.9378947368421052,0.0621052631578947,
lower_east_side,9578142034,Family Laundromat,40.7171261,-73.9926298,personal_care,557.5,2517.0,residential,,93.7,246.3,128.7,92.7,0.7454289732770746,0.2545710267229255,
lower_east_side,10067923317,Mulberry Iconic Magazines,40.7209916,-73.9965162,retail,557.6,4170.0,residential,1.0,129.6,96.4,319.7,79.9,0.8333411598966893,0.1666588401033106,
lower_east_side,11359386682,Chakra,40.7265324,-73.9881174,food_drink,557.8,2425.0,residential,,92.1,344.9,63.5,79.8,0.8,0.2,
lower_east_side,5978745720,Anthony Liquors,40.7219885,-73.9965788,retail,557.9,2687.0,residential,1.0,136.8,73.5,416.3,55.3,0.9201213346814964,0.0798786653185035,
lower_east_side,2547000513,Japan Premium Beef,40.7264379,-73.9922206,food_drink,558.3,1987.0,residential,1.0,64.6,162.7,257.7,137.1,0.0,1.0,
lower_east_side,6222196244,Zero Maria Cornejo,40.72579,-73.9938493,retail,558.7,5438.0,residential,1.0,63.4,34.5,353.5,241.1,0.6355244310042973,0.3644755689957027,
lower_east_side,13314150825,Golden Forest,40.7166953,-73.9894448,food_drink,560.0,1121.0,secondary,,30.4,266.2,58.6,93.8,0.6641929499072357,0.3358070500927644,
lower_east_side,11840448907,LES Wine & Spirits,40.7166824,-73.9902196,retail,560.1,1750.0,residential,,89.8,292.4,88.4,118.5,1.0,0.0,
lower_east_side,12365588901,Beyond The Pale,40.7221898,-73.9965894,food_drink,560.4,2982.0,residential,1.0,126.6,87.1,436.7,73.2,0.8846597462514417,0.1153402537485582,
lower_east_side,2826754276,,40.7179686,-73.9855204,retail,560.5,1500.0,residential,1.0,102.4,83.7,120.3,139.4,0.8333333333333334,0.1666666666666666,
lower_east_side,7112935821,Blue Door DVD,40.7260832,-73.9866302,retail,561.2,2425.0,primary,4.0,63.5,408.6,117.5,145.2,0.8028320487542571,0.1971679512457429,
lower_east_side,10066927317,Noah,40.721345,-73.9966106,retail,561.2,5350.0,residential,1.0,117.5,76.7,350.2,53.5,0.8548865843380117,0.1451134156619883,
lower_east_side,10979262390,Two Hands,40.7197286,-73.9960952,food_drink,561.6,2388.0,residential,1.0,145.0,217.7,241.4,158.4,0.8670114517916513,0.1329885482083487,
lower_east_side,9611654195,Rainbow Nails Center Inc.,40.7189528,-73.9843854,personal_care,562.0,2500.0,residential,,215.0,220.1,59.1,104.9,0.953643612089746,0.046356387910254,
lower_east_side,2483671757,REI,40.7248315,-73.9952195,retail,562.0,2993.0,primary,3.0,9.5,147.9,426.2,288.4,0.9260437081684724,0.0739562918315275,
lower_east_side,13514824809,LuAnne's Wild Ginger,40.7204982,-73.9964428,food_drink,562.1,6529.0,secondary,1.0,123.4,141.2,278.1,95.0,0.8333451906659078,0.1666548093340922,
lower_east_side,1112495101,Pageant Print Shop,40.7267596,-73.9905313,retail,562.8,2500.0,residential,1.0,84.5,301.7,165.2,118.2,0.9750757575757576,0.0249242424242424,
